player,player_id,team,nationality,pos,overall,market_value,transfer_open,pace_score,shoot_score,pass_score,dribble_score,defense_score,physic_score,goals,xg_total,assists,key_passes,passes_total,pass_completion,dribbles_total,dribbles_won,pressures,progressive_passes,formations,best_formation,strengths,weaknesses,systems,competitions
Marco Asensio Willemsen,5719.0,Real Madrid,ES,RM,55,1-6M€,38,40,40,59,40,43,40,0.0,0.0,0.0,0.0,9.0,0.8888888888888888,0.0,0.0,5.0,2.0,"['4-4-2', '4-2-3-1']",4-4-2,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ailier rentrant', 'Contre-attaque']",['La Liga 2020/21']
Marcel Sabitzer,8518.0,Austria,AT,CAM,55,1-6M€,32,42,60,53,40,50,45,1.0,0.2112741169999999,0.0,0.0,36.0,0.7222222222222222,0.0,0.0,15.0,9.0,"['4-2-3-1', '4-3-3', '3-4-3']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Dribble']","['Jeu de possession', 'Milieu créatif', 'Entre les lignes']",['UEFA Euro 2024']
Cédric Avinel,7285.0,AC Ajaccio,EU,CB,55,1-6M€,37,42,40,59,40,50,41,0.0,0.0,0.0,0.0,15.0,0.8666666666666667,0.0,0.0,8.0,11.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture zone']",['Ligue 1 2022/23']
Craig Goodwin,8346.0,Australia,EU,LM,55,1-6M€,44,46,40,49,40,49,51,0.0,0.013616442,0.0,0.0,69.0,0.5652173913043478,0.0,0.0,14.0,32.0,"['4-4-2', '4-2-3-1']",4-4-2,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ailier rentrant', 'Contre-attaque']",['FIFA World Cup 2022']
Corentin Tolisso,5480.0,Lyon,EU,CDM,55,1-6M€,44,41,40,61,40,54,44,0.0,0.0,0.0,0.0,30.0,0.9,0.0,0.0,13.0,5.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['Ligue 1 2022/23']
Cole Palmer,39461.0,England,EN,CAM,55,1-6M€,17,44,62,54,42,46,41,1.0,0.089390067,0.0,0.0,13.0,0.7692307692307693,1.0,0.0,9.0,10.0,"['4-2-3-1', '4-3-3', '3-4-3']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Dribble']","['Jeu de possession', 'Milieu créatif', 'Entre les lignes']",['UEFA Euro 2024']
Clément Vidal,33210.0,AC Ajaccio,EU,CB,55,1-6M€,20,42,40,60,40,51,43,0.0,0.0,0.0,0.0,25.0,0.88,0.0,0.0,9.0,10.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture zone']",['Ligue 1 2022/23']
Konrad Laimer,8506.0,Austria,AT,CDM,55,1-6M€,17,40,40,48,40,47,40,0.0,0.0,0.0,0.0,9.0,0.6666666666666666,0.0,0.0,5.0,2.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['UEFA Euro 2024']
Kobbie Mainoo,99174.0,England,EN,CDM,55,1-6M€,63,50,40,60,47,59,50,0.0,0.029809527,0.0,0.0,61.0,0.819672131147541,3.0,0.0,21.0,17.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['UEFA Euro 2024']
Kieran Trippier,3308.0,England,EN,LWB,55,1-6M€,47,42,40,60,40,46,44,0.0,0.0,0.0,0.0,42.0,0.8571428571428571,0.0,0.0,3.0,11.0,"['3-4-3', '3-5-2', '5-3-2']",3-4-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston gauche', '3 derrière', 'Transitions']",['UEFA Euro 2024']
Darko Lazović,7145.0,Serbia,RS,RWB,55,1-6M€,32,41,40,47,40,45,40,0.0,0.018288644,0.0,0.0,11.0,0.6363636363636364,0.0,0.0,1.0,7.0,"['3-4-3', '3-5-2', '5-3-2']",3-4-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston droit', '3 derrière', 'Transitions']",['FIFA World Cup 2022']
Danilo Luiz da Silva,3063.0,Brazil,BR,RB,55,1-6M€,42,48,40,64,72,45,51,0.0,0.016877638,0.0,0.0,84.0,0.8571428571428571,1.0,1.0,1.0,29.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['FIFA World Cup 2022']
Danilho Doekhi,18789.0,Union Berlin,EU,CB,55,1-6M€,43,43,40,58,40,51,44,0.0,0.0,0.0,0.0,28.0,0.8214285714285714,0.0,0.0,9.0,14.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture zone']",['Bundesliga 2023/24']
Daniel Vivian Moreno,41542.0,Spain,ES,CB,55,1-6M€,21,42,40,58,40,46,42,0.0,0.0,0.0,0.0,20.0,0.85,0.0,0.0,3.0,12.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture zone']",['UEFA Euro 2024']
Daniel Carvajal Ramos,5721.0,Spain,ES,RB,55,1-6M€,82,50,40,63,59,55,50,0.0,0.0,0.0,0.0,73.0,0.863013698630137,2.0,1.0,15.0,30.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['UEFA Euro 2024']
Damián Emiliano Martínez,6909.0,Argentina,AR,GK,55,1-6M€,16,44,40,53,40,44,43,0.0,0.0,0.0,0.0,31.0,0.7096774193548387,0.0,0.0,0.0,22.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['FIFA World Cup 2022']
Cristian Gabriel Romero,20572.0,Argentina,AR,CB,55,1-6M€,42,48,40,67,72,48,50,0.0,0.0,0.0,0.0,78.0,0.9230769230769232,1.0,1.0,6.0,32.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Précision passe', 'Passes progressives']","['Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture zone']",['FIFA World Cup 2022']
Iván Villar Martínez,40890.0,Celta Vigo,EU,GK,55,1-6M€,42,45,40,54,40,44,43,0.0,0.0,0.0,0.0,38.0,0.7105263157894737,0.0,0.0,0.0,25.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['La Liga 2020/21']
Ivane Chegra,350489.0,AC Ajaccio,EU,LM,55,1-6M€,61,40,40,48,40,46,40,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,0.0,9.0,3.0,"['4-4-2', '4-2-3-1']",4-4-2,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ailier rentrant', 'Contre-attaque']",['Ligue 1 2022/23']
Ivan Ordets,44198.0,Bochum,EU,CB,55,1-6M€,80,41,40,60,40,53,41,0.0,0.0,0.0,0.0,12.0,0.9166666666666666,0.0,0.0,12.0,5.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture zone']",['Bundesliga 2023/24']
Ivan Ilić,30179.0,Serbia,RS,CDM,55,1-6M€,29,41,40,62,40,51,42,0.0,0.0,0.0,0.0,20.0,0.95,0.0,0.0,9.0,4.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['FIFA World Cup 2022']
Issam Jebali,16352.0,Tunisia,EU,ST,55,1-6M€,28,45,40,52,59,45,43,0.0,0.0,0.0,0.0,15.0,0.7333333333333333,2.0,1.0,8.0,4.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['FIFA World Cup 2022']
Ismaël Gharbi,105848.0,Paris Saint-Germain,FR,CM,55,1-6M€,14,47,47,64,66,42,40,0.0,0.0979589969999999,0.0,0.0,4.0,1.0,3.0,2.0,3.0,0.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Box-to-box', 'Pressing collectif', 'Transitions']",['Ligue 1 2022/23']
Ismaël Chester Diallo,24901.0,AC Ajaccio,EU,LB,55,1-6M€,45,46,40,62,59,58,44,0.0,0.0,0.0,0.0,27.0,0.925925925925926,2.0,1.0,20.0,7.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['Ligue 1 2022/23']
Ismail Jakobs,32915.0,Senegal,SN,LB,55,1-6M€,68,45,40,44,40,50,44,0.0,0.0,0.0,0.0,44.0,0.4772727272727273,0.0,0.0,8.0,28.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['FIFA World Cup 2022']
Jim Allevinah,28376.0,Clermont Foot,EU,RWB,55,1-6M€,16,43,40,54,72,50,42,0.0,0.0,0.0,0.0,17.0,0.7647058823529411,1.0,1.0,8.0,5.0,"['3-4-3', '3-5-2', '5-3-2']",3-4-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston droit', '3 derrière', 'Transitions']",['Ligue 1 2022/23']
Jesús Vallejo Lázaro,6893.0,Granada,EU,RB,55,1-6M€,51,43,40,51,72,47,41,0.0,0.0,0.0,0.0,14.0,0.7142857142857143,1.0,1.0,5.0,5.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['La Liga 2020/21']
Jesús Navas González,6821.0,Spain,ES,RB,55,1-6M€,40,44,40,50,42,50,42,0.0,0.0,0.0,0.0,19.0,0.6842105263157895,1.0,0.0,7.0,8.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['UEFA Euro 2024']
Jesper Lindstrøm,27569.0,Denmark,DK,LW,55,1-6M€,32,57,42,54,73,47,46,0.0,0.144888588,0.0,0.0,26.0,0.7692307692307693,7.0,4.0,10.0,6.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['FIFA World Cup 2022']
Juan Miguel Jiménez López,6695.0,Real Betis,EU,LW,55,1-6M€,44,41,52,50,40,54,44,0.0,0.4978093999999999,0.0,0.0,19.0,0.6842105263157895,0.0,0.0,22.0,5.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['La Liga 2020/21']
Jeffrey Gouweleeuw,8318.0,Augsburg,EU,CB,55,1-6M€,10,46,40,62,42,50,47,0.0,0.0,0.0,0.0,54.0,0.8703703703703703,1.0,0.0,8.0,18.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture zone']",['Bundesliga 2023/24']
Jean-Kevin Duverne,7273.0,Stade Brestois,EU,LB,55,1-6M€,91,47,53,59,42,57,48,0.0,0.06495829,0.0,0.0,59.0,0.7966101694915254,1.0,0.0,18.0,24.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['Ligue 1 2022/23']
Jamie MacLaren,9980.0,Australia,EU,ST,55,1-6M€,48,41,40,41,40,47,42,0.0,0.0,0.0,0.0,16.0,0.4375,0.0,0.0,11.0,5.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['FIFA World Cup 2022']
Jonathan Clauss,7252.0,Marseille,EU,RB,55,1-6M€,57,43,41,54,72,46,42,0.0,0.07375144,0.0,0.0,21.0,0.7619047619047619,1.0,1.0,3.0,4.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['Ligue 1 2022/23']
Jonathan Calleri,6930.0,Osasuna,EU,ST,55,1-6M€,28,43,49,50,42,53,44,0.0,0.559653943,0.0,0.0,13.0,0.6923076923076923,1.0,0.0,20.0,4.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['La Liga 2020/21']
Jon Moncayola Tollar,30277.0,Osasuna,EU,CDM,55,1-6M€,41,45,40,64,40,68,47,0.0,0.0,0.0,0.0,49.0,0.9183673469387756,0.0,0.0,34.0,25.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Précision passe', 'Passes progressives']","['Jeu de passe', 'Finition', 'Dribble']","['Double pivot', 'Récupération', 'Bloc bas']",['La Liga 2020/21']
Joey Veerman,21633.0,Netherlands,NL,CAM,55,1-6M€,57,47,40,59,40,54,50,0.0,0.024245147,0.0,0.0,75.0,0.76,0.0,0.0,22.0,35.0,"['4-2-3-1', '4-3-3', '3-4-3']",4-2-3-1,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Jeu de possession', 'Milieu créatif', 'Entre les lignes']",['UEFA Euro 2024']
Joel Robles Blázquez,16309.0,Real Betis,EU,GK,55,1-6M€,10,44,40,52,40,44,42,0.0,0.0,0.0,0.0,32.0,0.6875,0.0,0.0,0.0,23.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['La Liga 2020/21']
Joaquín Navarro Jiménez,6923.0,Deportivo Alavés,EU,RB,55,1-6M€,11,42,40,50,40,47,41,0.0,0.0,0.0,0.0,22.0,0.6818181818181818,0.0,0.0,5.0,11.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['La Liga 2020/21']
Joakim Mæhle,16554.0,Denmark,DK,LB,55,1-6M€,69,48,40,58,45,50,47,0.0,0.0,0.0,0.0,50.0,0.8,2.0,0.0,8.0,18.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['FIFA World Cup 2022']
Joachim Andersen,8247.0,Denmark,DK,CB,55,1-6M€,25,54,40,66,40,47,56,0.0,0.020115681,0.0,0.0,121.0,0.7851239669421488,0.0,0.0,5.0,73.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Passes progressives'],"['Travail défensif', 'Finition', 'Dribble']","['Ligne haute', 'Sortie balle au sol', 'Couverture zone']",['FIFA World Cup 2022']
Filip Kostić,5591.0,Serbia,RS,LWB,55,1-6M€,60,45,40,51,40,54,46,0.0,0.0,0.0,0.0,56.0,0.625,0.0,0.0,13.0,24.0,"['3-4-3', '3-5-2', '5-3-2']",3-4-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston gauche', '3 derrière', 'Transitions']",['FIFA World Cup 2022']
Jeremy Leonel Sarmiento Morante,40211.0,Ecuador,EU,LM,55,1-6M€,59,46,52,53,74,43,41,0.0,0.02928531,0.0,0.0,16.0,0.75,2.0,2.0,5.0,7.0,"['4-4-2', '4-2-3-1']",4-4-2,['Dribble réussi'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ailier rentrant', 'Contre-attaque']",['FIFA World Cup 2022']
João Pedro Cavaco Cancelo,7005.0,Portugal,PT,RB,55,1-6M€,75,45,41,59,72,50,46,0.0,0.052601743,0.0,0.0,48.0,0.8333333333333334,1.0,1.0,7.0,15.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['UEFA Euro 2024']
João Maria Lobo Alves Palhinha Gonçalves,12169.0,Portugal,PT,CDM,55,1-6M€,91,46,40,66,40,62,50,0.0,0.0,0.0,0.0,68.0,0.9264705882352942,0.0,0.0,25.0,33.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Précision passe', 'Passes progressives']","['Finition', 'Dribble']","['Double pivot', 'Récupération', 'Bloc bas']",['UEFA Euro 2024']
José Luis Sanmartín Mato,3265.0,Deportivo Alavés,EU,ST,55,1-6M€,27,43,52,46,42,47,42,0.0,0.03818405,0.0,0.0,13.0,0.6153846153846154,1.0,0.0,11.0,4.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['La Liga 2020/21']
José Ignacio Peleteiro Ramallo,9462.0,Deportivo Alavés,EU,CM,55,1-6M€,34,44,40,49,42,56,44,0.0,0.0,0.0,0.0,20.0,0.65,1.0,0.0,25.0,9.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Box-to-box', 'Pressing collectif', 'Transitions']",['La Liga 2020/21']
José Ignacio Fernández Iglesias,5202.0,Spain,ES,CB,55,1-6M€,93,48,40,65,72,59,47,0.0,0.0,0.0,0.0,72.0,0.8888888888888888,1.0,1.0,22.0,31.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Précision passe', 'Passes progressives']","['Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture zone']",['UEFA Euro 2024']
Kasper Schmeichel,3815.0,Denmark,DK,GK,55,1-6M€,16,45,40,60,40,44,44,0.0,0.0,0.0,0.0,41.0,0.8292682926829268,0.0,0.0,0.0,26.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['FIFA World Cup 2022']
Karim Benzema,19677.0,Real Madrid,ES,ST,55,1-6M€,28,40,57,63,40,51,44,1.0,0.315537835,0.0,0.0,26.0,0.9615384615384616,0.0,0.0,17.0,2.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['La Liga 2020/21']
Kalidou Koulibaly,5675.0,Senegal,SN,CB,55,1-6M€,30,44,84,51,40,50,43,1.0,0.23427999,0.0,0.0,30.0,0.6666666666666666,0.0,0.0,8.0,21.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Finition', 'Passes progressives']","['Jeu de passe', 'Travail défensif', 'Dribble']","['Ligne haute', 'Sortie balle au sol', 'Couverture zone']",['FIFA World Cup 2022']
Kaan Ayhan,12293.0,Turkey,TR,CB,55,1-6M€,23,47,40,60,72,51,45,0.0,0.0,0.0,0.0,43.0,0.8372093023255814,1.0,1.0,9.0,24.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture zone']",['UEFA Euro 2024']
Jérémy Le Douaron,45172.0,Stade Brestois,EU,ST,55,1-6M€,42,40,40,64,40,45,40,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,8.0,1.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['Ligue 1 2022/23']
Junior Castello Lukeba,40185.0,Lyon,EU,CB,55,1-6M€,77,41,40,60,40,57,45,0.0,0.0,0.0,0.0,26.0,0.8846153846153846,0.0,0.0,19.0,8.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture zone']",['Ligue 1 2022/23']
Kevin Vázquez Comesaña,22029.0,Celta Vigo,EU,RB,55,1-6M€,39,43,40,56,40,56,47,0.0,0.0,0.0,0.0,55.0,0.7454545454545455,0.0,0.0,17.0,17.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['La Liga 2020/21']
Héctor Junior Firpo Adames,17304.0,Barcelona,EU,RB,55,1-6M€,20,43,40,64,42,45,41,0.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,2.0,3.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['La Liga 2020/21']
Kevin Trapp,4440.0,Eintracht Frankfurt,DE,GK,55,1-6M€,68,44,40,53,40,44,43,0.0,0.0,0.0,0.0,31.0,0.7096774193548387,0.0,0.0,0.0,19.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['Bundesliga 2023/24']
Kevin Stöger,12303.0,Bochum,EU,CM,55,1-6M€,85,47,40,59,42,52,49,0.0,0.038659126,0.0,0.0,64.0,0.78125,1.0,0.0,18.0,24.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Box-to-box', 'Pressing collectif', 'Transitions']",['Bundesliga 2023/24']
Kevin Spadanuda,48411.0,AC Ajaccio,EU,LW,55,1-6M€,57,49,40,53,79,60,44,0.0,0.0,0.0,0.0,16.0,0.75,4.0,4.0,30.0,2.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Dribble réussi'],"['Jeu de passe', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['Ligue 1 2022/23']
Keven Schlotterbeck,23351.0,Bochum,EU,CB,55,1-6M€,42,47,40,55,59,52,45,0.0,0.0,0.0,0.0,33.0,0.7575757575757576,2.0,1.0,11.0,12.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture zone']",['Bundesliga 2023/24']
Kenan Yildiz,151813.0,Turkey,TR,LW,55,1-6M€,26,43,47,64,72,48,42,0.0,0.0582980959999999,0.0,0.0,13.0,1.0,1.0,1.0,12.0,3.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['UEFA Euro 2024']
Keanu Baccus,33488.0,Australia,EU,CDM,55,1-6M€,76,44,40,48,42,72,47,0.0,0.035468098,0.0,0.0,32.0,0.625,1.0,0.0,38.0,11.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Finition', 'Dribble']","['Double pivot', 'Récupération', 'Bloc bas']",['FIFA World Cup 2022']
Iliman Ndiaye,80484.0,Senegal,SN,RW,55,1-6M€,29,54,41,50,78,50,43,0.0,0.07411676,0.0,0.0,16.0,0.6875,6.0,5.0,15.0,5.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Dribble réussi'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['FIFA World Cup 2022']
Ihlas Bebou,8962.0,Hoffenheim,EU,ST,55,1-6M€,12,42,40,43,42,43,40,0.0,0.0,0.0,0.0,7.0,0.5714285714285714,1.0,0.0,4.0,1.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['Bundesliga 2023/24']
Ignacio Vidal Miralles,6591.0,Osasuna,EU,RB,55,1-6M€,89,49,40,58,74,55,46,0.0,0.0,0.0,0.0,43.0,0.7906976744186046,2.0,2.0,15.0,22.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Passes progressives', 'Dribble réussi']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['La Liga 2020/21']
Idrissa Gana Gueye,3436.0,Senegal,SN,CAM,55,1-6M€,79,47,42,52,59,56,45,0.0,0.21271749,0.0,0.0,31.0,0.7096774193548387,2.0,1.0,24.0,12.0,"['4-2-3-1', '4-3-3', '3-4-3']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Jeu de possession', 'Milieu créatif', 'Entre les lignes']",['FIFA World Cup 2022']
Ibrahim Salah,282381.0,Rennes,EU,RW,55,1-6M€,68,40,40,52,40,47,40,0.0,0.0,0.0,0.0,8.0,0.75,0.0,0.0,10.0,1.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['Ligue 1 2022/23']
Iago Aspas Juncal,5217.0,Celta Vigo,EU,ST,55,1-6M€,82,41,40,62,40,51,44,0.0,0.0,0.0,0.0,28.0,0.9285714285714286,0.0,0.0,17.0,5.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['La Liga 2020/21']
